ID,addr_o
45268584000_file1,"Москва, Улица Пудовкина, 2"
45268584000_file1,"Москва, Улица Пудовкина, 3"
45268584000_file1,"Москва, Улица Мосфильмовская, 2"
45268584000_file1,"Москва, Улица Мосфильмовская, 4"
45268584000_file1,"Москва, Проезд 1-й Сетуньский, 10"
45268584000_file1,"Москва, Проезд 1-й Сетуньский, 12"
45268584000_file1,"Москва, Проезд 1-й Сетуньский, 16(2)"
45268584000_file2,"Москва, Улица Пудовкина, 17"
45268584000_file2,"Москва, Улица Пудовкина, 19"
45268584000_file2,"Москва, Улица Мосфильмовская, 6"
45268584000_file2,"Москва, Улица Пырьева, 4"
45268584000_file2,"Москва, Улица Пырьева, 4"
45268584000_file2,"Москва, Улица Пырьева, 8"
45268584000_file2,"Москва, Улица Пырьева, 10"
45268584000_file2,"Москва, Улица Пырьева, 12"
45268584000_file2,"Москва, Улица Пырьева, 14"
45268584000_file2,"Москва, Улица Пырьева, 16"
45268584000_file2,"Москва, Улица Пырьева, 18"
45268584000_file2,"Москва, Улица Пырьева, 20"
45268584000_file2,"Москва, Улица Пырьева, 22"
45268584000_file2,"Москва, Улица Пырьева, 24"
45268584000_file2,"Москва, Улица Пырьева, 26"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 4"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 11"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 13"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 2"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 13"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 15"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 17"
45268584000_file3,"Москва, Проезд 2 - й Сетуньский, 19"
45268584000_file3,"Москва, Проезд 3 - й Сетуньский, 1"
45268584000_file3,"Москва, Проезд 3 - й Сетуньский, 3"
45268584000_file3,"Москва, Проезд 3 - й Сетуньский, 4"
45268584000_file3,"Москва, Проезд 3 - й Сетуньский, 6"
45268584000_file3,"Москва, Проезд 3 - й Сетуньский, 8"
45268584000_file4,"Москва, Улица Довженко, 6"
45268584000_file4,"Москва, Улица Довженко, 8(1-3)"
45268584000_file5,"Москва, Улица Пырьева, 5"
45268584000_file5,"Москва, Улица Пырьева, 5"
45268584000_file5,"Москва, Улица Пырьева, 2"
45268584000_file5,"Москва, Улица Пырьева, 7"
45268584000_file5,"Москва, Улица Пырьева, 7"
45268584000_file5,"Москва, Улица Пырьева, 9"
45268584000_file5,"Москва, Улица Пырьева, 9"
45268584000_file5,"Москва, Улица Пырьева, 1"
45268584000_file5,"Москва, Улица Пырьева, 3"
45268584000_file5,"Москва, Улица Пырьева, 11"
45268584000_file5,"Москва, Проезд 2 - й Мосфильмовский, 12"
45268584000_file5,"Москва, Проезд 2 - й Мосфильмовский, 14"
45268584000_file5,"Москва, Проезд 2 - й Мосфильмовский, 18"
45268584000_file5,"Москва, Проезд 2 - й Мосфильмовский, 21"
45268584000_file5,"Москва, Проезд 2 - й Мосфильмовский, 22"
45268584000_file5,"Москва, Проезд 2 - й Мосфильмовский, 24"
45268584000_file6,"Москва, Улица Мосфильмовская, 10"
45268584000_file6,"Москва, Улица Мосфильмовская, 12"
45268584000_file6,"Москва, Улица Мосфильмовская, 14"
45268584000_file6,"Москва, Улица Мосфильмовская, 16"
45268584000_file6,"Москва, Улица Мосфильмовская, 18"
45268584000_file6,"Москва, Улица Мосфильмовская, 20"
45268584000_file6,"Москва, Улица Мосфильмовская, 2"
45268584000_file6,"Москва, Улица Мосфильмовская, 22"
45268584000_file6,"Москва, Улица Мосфильмовская, 24"
45268584000_file6,"Москва, Улица Мосфильмовская, 26"
45268584000_file6,"Москва, Улица Мосфильмовская, 28"
45268584000_file6,"Москва, Улица Мосфильмовская, 30"
45268584000_file6,"Москва, Улица Мосфильмовская, 30"
45268584000_file6,"Москва, Улица Мосфильмовская, 32"
45268584000_file6,"Москва, Улица Мосфильмовская, 34"
45268584000_file6,"Москва, Улица Мосфильмовская, 36"
45268584000_file6,"Москва, Проезд 2 - й Мсфильмовский, 1"
45268584000_file6,"Москва, Проезд 2 - й Мсфильмовский, 3"
45268584000_file6,"Москва, Проезд 2 - й Мсфильмовский, 4"
45268584000_file6,"Москва, Проезд 2 - й Мсфильмовский, 6"
45268584000_file6,"Москва, Проезд 2 - й Мсфильмовский, 10"
45268584000_file6,"Москва, Улица Пырьева, 2"
45268584000_file7,"Москва, Улица Улофа Пальме, 1"
45268584000_file7,"Москва, Улица Улофа Пальме, 3"
45268584000_file7,"Москва, Улица Улофа Пальме, 7"
45268584000_file7,"Москва, Улица Мосфильмовская, 70"
45268584000_file7,"Москва, Улица Мосфильмовская, 1"
45268584000_file7,"Москва, Улица Мосфильмовская, 7"
45268584000_file7,"Москва, Улица Довженко, 12(1-3)"
45268584000_file8,"Москва, Улица Мосфильмовская, 17"
45268584000_file8,"Москва, Улица Мосфильмовская, 25"
45268584000_file8,"Москва, Улица Мосфильмовская, 19"
45268584000_file8,"Москва, Улица Мосфильмовская, 23"
45268584000_file8,"Москва, Улица Мосфильмовская, 25"
45268584000_file8,"Москва, Улица Мосфильмовская, 27"
45268584000_file8,"Москва, Улица Мосфильмовская, 29"
45268584000_file8,"Москва, Улица Мосфильмовская, 31"
45268584000_file8,"Москва, Улица Мосфильмовская, 33"
45268584000_file8,"Москва, Проспект Университетский, 23(1-4)"
45268584000_file9,"Москва, Улица Дружбы, 10"
45268584000_file9,"Москва, Улица Дружбы, 32"
45268584000_file9,"Москва, Проспект Ломоносовский, 34"
45268584000_file9,"Москва, Проспект Ломоносовский, 34"
45268584000_file9,"Москва, Проспект Ломоносовский, 34"
45268584000_file9,"Москва, Улица Мосфильмовская, 37(1-2)"
45268584000_file9,"Москва, Улица Мосфильмовская, 39(1-3)"
45268584000_file9,"Москва, Улица Мосфильмовская, 43"
45268584000_file9,"Москва, Улица Мосфильмовская, 40"
45268584000_file9,"Москва, Улица Мосфильмовская, 41"
45268584000_file9,"Москва, Улица Мосфильмовская, 1"
45268584000_file9,"Москва, Улица Мосфильмовская, 41"
45268584000_file10,"Москва, Улица Дружбы, 2"
45268584000_file10,"Москва, Улица Дружбы, 19"
45268584000_file10,"Москва, Улица Университетский пр-т, 21"
45268584000_file10,"Москва, Улица Университетский пр-т, 1"
45268584000_file10,"Москва, Улица Университетский пр-т, 2"
45268584000_file10,"Москва, Улица Университетский пр-т, 3"
45268584000_file10,"Москва, Улица Университетский пр-т, 4"
45268584000_file10,"Москва, Улица Университетский пр-т, 23"
45268584000_file10,"Москва, Улица Университетский пр-т, 1"
45268584000_file10,"Москва, Улица Университетский пр-т, 2"
45268584000_file10,"Москва, Улица Университетский пр-т, 3"
